nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Ferrarello Giuseppe detto Firrarello,8,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Zuccaro Salvatore detto Zucchero,9,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Russo Antonino detto Tonino,10,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Maniaci Giosué,12,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Vella Daniele Nicola,2,5,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Gambino Benedetto detto Benito,4,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Pucci Maria Stella,5,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Trinca Francesco,6,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Scavone Aurelio,7,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Ferrarello Giuseppe detto Firrarello,8,3,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Zuccaro Salvatore detto Zucchero,9,1,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Russo Antonino detto Tonino,10,1,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Sala Antonino detto Toni, Claudio",11,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Maniaci Giosué,12,10,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Allegra Alessio,13,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Guggino Sonia,14,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Atzori Teresa,15,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Zagra Susanna,16,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Grasso Valeria,1,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Vella Daniele Nicola,2,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Ognibene Rosario,3,0,8,ARCIPELAGO SICILIA MOVIMENTO DEI TERRITORI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
