nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,1,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,1,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,2,"SCUOLA PRIMARIA ""MANZONI"" VIA PARLATORE FILIPPO N.56"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Micciché Giovanni detto Gianfranco,1,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Milazzo Giuseppe,2,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Savona Riccardo,3,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Lentini Salvatore detto Totò,4,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Caronia Maria Anna detta Marianna,5,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Tricoli Marcello detto Tripoli,6,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Garonna Pietro detto Piero, Armao",10,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Figuccia Onofrio detto Vincenzo,12,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Micciché Giovanni detto Gianfranco,1,1,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Milazzo Giuseppe,2,16,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Savona Riccardo,3,6,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Lentini Salvatore detto Totò,4,28,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Caronia Maria Anna detta Marianna,5,5,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Tricoli Marcello detto Tripoli,6,3,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Gargano Tommaso detto Massimo,9,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Garonna Pietro detto Piero, Armao",10,6,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Di Marco Maria Concetta detta Marina,11,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Figuccia Onofrio detto Vincenzo,12,4,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Piazza Valeria,13,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Pivetti Gagliardi Michele detto Pivetti,14,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Sapienza Sara Valeria,15,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Ventimiglia Grazia,16,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Micciché Giovanni detto Gianfranco,1,3,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Milazzo Giuseppe,2,13,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Savona Riccardo,3,8,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Lentini Salvatore detto Totò,4,13,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Caronia Maria Anna detta Marianna,5,2,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Tricoli Marcello detto Tripoli,6,2,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Musso Maurizio Mario,7,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Gottuso Pietro,8,0,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Gargano Tommaso detto Massimo,9,1,11,MUSUMECI FORZA ITALIA BERLUSCONI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
