nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Alotta Salvatore detto Salvo, Allotta",2,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Cracolici Antonino detto Antonello,7,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Lupo Giuseppe detto Peppino,13,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Alotta Salvatore detto Salvo, Allotta",2,4,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Anselmo Alice detta Anzelmo, Anselmi, Anzelmi",3,1,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Anzalone Michele Maria detto Michele,4,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Catalano Giovanni Lorenzo detto Lorenzo, Lori",5,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Chiaramonte Paolo,6,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Cracolici Antonino detto Antonello,7,4,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Di Liberto Felice detto Valerio,8,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Ferrara Fabrizio detto Ferraro,9,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Licciardi Attilio,10,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Liotta Gaetana,11,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Lo Biundo Salvatore detto Salvo, Biundo",12,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Lupo Giuseppe detto Peppino,13,12,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Marino Maria Rubina,14,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Re Natalia detta Natalia,15,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Sudano Valeria Carmela Maria,16,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Ajovalasit Patrizia detta Patrizia, Patti",1,0,12,PARTITO DEMOCRATICO MICARI PRESIDENTE,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
