nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
"Lo Giudice Salvatore detto Salvo, Totò",3,4,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Tamajo Edmondo detto Edy, Tamaio",4,18,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Coniglio Ciro,7,4,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Landolina Filippo,10,2,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Puleo Maria Rita,12,1,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Volante Claudio,16,1,5,PDR SICILIA FUTURA PSI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Di Giacinto Giovanni detto Giacinto,2,1,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Lo Giudice Salvatore detto Salvo, Totò",3,1,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Tamajo Edmondo detto Edy, Tamaio",4,8,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Landolina Filippo,10,3,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Volante Claudio,16,0,5,PDR SICILIA FUTURA PSI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Di Giacinto Giovanni detto Giacinto,2,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Lo Giudice Salvatore detto Salvo, Totò",3,8,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Tamajo Edmondo detto Edy, Tamaio",4,8,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Landolina Filippo,10,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Volante Claudio,16,1,5,PDR SICILIA FUTURA PSI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Di Giacinto Giovanni detto Giacinto,2,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Lo Giudice Salvatore detto Salvo, Totò",3,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Tamajo Edmondo detto Edy, Tamaio",4,7,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Landolina Filippo,10,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Volante Claudio,16,2,5,PDR SICILIA FUTURA PSI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Di Giacinto Giovanni detto Giacinto,2,3,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Lo Giudice Salvatore detto Salvo, Totò",3,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Tamajo Edmondo detto Edy, Tamaio",4,28,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Coniglio Ciro,7,1,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Landolina Filippo,10,1,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Volante Claudio,16,0,5,PDR SICILIA FUTURA PSI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Di Giacinto Giovanni detto Giacinto,2,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Lo Giudice Salvatore detto Salvo, Totò",3,18,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Tamajo Edmondo detto Edy, Tamaio",4,11,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Landolina Filippo,10,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Rini Salvatore,13,2,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Volante Claudio,16,2,5,PDR SICILIA FUTURA PSI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Di Giacinto Giovanni detto Giacinto,2,1,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
"Lo Giudice Salvatore detto Salvo, Totò",3,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
"Tamajo Edmondo detto Edy, Tamaio",4,20,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Landolina Filippo,10,2,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Mosca Giuseppa detta Giusy,11,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Puleo Maria Rita,12,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Rini Salvatore,13,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Sottile Vincenzo,14,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Tomasino Maria Chiara detta Tomasina,15,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Volante Claudio,16,0,5,PDR SICILIA FUTURA PSI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Abbruscato Lorenza detta Lorella,1,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Di Giacinto Giovanni detto Giacinto,2,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
"Lo Giudice Salvatore detto Salvo, Totò",3,11,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
"Tamajo Edmondo detto Edy, Tamaio",4,11,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Bonanno Claudia,5,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Brusca Salvatore,6,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Coniglio Ciro,7,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Giambona Antonina,8,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
Gnoffo Antonino,9,0,5,PDR SICILIA FUTURA PSI,11,"SCUOLA PRIMARIA ""ANDREA SOLE"" VIA MOLARA N.30"
