nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,3,"SCUOLA PRIM.E DELL'INF.""CASTELLANA"" VIA CASTELLANA N.40"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,4,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,5,"SCUOLA DELL'INFANZIA""MADRE TERESA DI C."" VIA MAQUEDA N.53"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,6,"SCUOLA PRIMARIA ""BASILE"" LARGO CORLEONE N.11/T"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,7,"SCUOLA PRIMARIA ""FILIPPO RACITI"" VIA ALIA N.16"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,8,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Bono Giuseppe,6,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Bonanno Cristina detta Buonanno,7,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Callipari Rosario detto Calipari, Gallipari",8,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
La Rosa Salvatore,9,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Lo Piccolo Stefano Silvio detto Stefano,10,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Ludovico Daniela,11,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Napoli Filippo,12,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Perricone Monica,13,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Pilato Laura,14,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Reale Stefano,15,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
Vallone Antonino detto Nino,16,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,9,"SCUOLA PRIMARIA ""MANTEGNA"" VIA BOLOGNI N.4"
"Mangano Carmencita detta Carmensita, Carmen, Carmenzita",1,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Latteri Mario detto Adelfio,2,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Caracausi Paolo,3,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
Scarpinato Francesco Paolo,4,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
"Nasca Michelangelo detto Michele, Nasta",5,0,9,ALTERNATIVA POPOLARE CENTRISTI X MICARI,10,"SCUOLA PRIMARIA ""EX SCIASCIA"" VIA MARCHESE NICOLO' PENSABENE N.34"
